Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
reggisella-yep-components-uptimizer-30-150mm-309mm,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,"",Yepp Components,,Teile > Sattelstütze,"accessory, imported-2025-08-07, imported-ecom, Sattelstütze, Teile, Yepp Components",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,399.00,489.00,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/uptimizer-3-0-1with-remote.jpg?v=1754585041,1,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,false,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,,,,,,new,FALSE,Yepp Components,,,,,,,,,,g,,317.00,active
display-st1,Display ST1,"",STROMER,,Teile,"accessory, imported-2025-08-07, imported-ecom, STROMER, swiss, swiss-made, Teile",true,Title,Default Title,,,,,,,,'213609,0.0,shopify,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/ch-213609.png?v=1754585040,1,Display ST1,false,Display ST1,,,,,213609,new,FALSE,STROMER,,,,,,,,,,g,,67.20,active
ergon-selle-sf-sport-gel-man-ml-black,Ergon Selle SF Sport Gel Man M/L black,"",Ergon,,Teile > Sattel,"accessory, Ergon, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,40.85675,0.0,shopify,deny,manual,75.00,,true,true,'4260477074614,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/40-85672-01.jpg?v=1754585039,1,Ergon Selle SF Sport Gel Man M/L black,false,Ergon Selle SF Sport Gel Man M/L black,,,,,40.85675,new,FALSE,Ergon,,,,,,,,,,g,,40.50,active
shimano-serra-cavo-cj-8s20,Shimano Serra cavo CJ-8S20,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,65.27070,0.0,shopify,deny,manual,5.50,,true,true,'4524667126966,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/65-27070-001.jpg?v=1754585037,1,Shimano Serra cavo CJ-8S20,false,Shimano Serra cavo CJ-8S20,,,,,65.27070,new,FALSE,SHIMANO,,,,,,,,,,g,,2.80,active
mini-pompa-sks-injex-lite-zoom-plastica-ad-dv-sv-nera,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,"",SKS,,Zubehör > Pumpen,"imported-2025-08-07, imported-ecom, inflation, pump, Pumpen, SKS, tool, Zubehör",true,Title,Default Title,,,,,,,,33.113.160,0.0,shopify,deny,manual,29.90,,true,true,'4002556493813,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/33113160-0.jpg?v=1754585037,1,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,false,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,,,,,33.113.160,new,FALSE,SKS,,,,,,,,,,g,,13.30,active
upgrade-kit-for-kiox-300500-bes-3,Upgrade Kit for Kiox 300/500 BES 3,"",Bosch,,Teile > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18624,0.0,shopify,deny,manual,44.90,,true,true,'4054571232014,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18624-f1-1.png?v=1754585037,1,Upgrade Kit for Kiox 300/500 BES 3,false,Upgrade Kit for Kiox 300/500 BES 3,,,,,18624,new,FALSE,Bosch,,,,,,,,,,g,,19.76,active
cube-bosch-display-nyon-upgrade-kit,CUBE Bosch Display Nyon Upgrade Kit,"",Bosch,,Teile > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'14097,0.0,shopify,deny,manual,429.00,,true,true,'4054571187208,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/14097-1.png?v=1754585036,1,CUBE Bosch Display Nyon Upgrade Kit,false,CUBE Bosch Display Nyon Upgrade Kit,,,,,14097,new,FALSE,Bosch,,,,,,,,,,g,,221.11,active
kickstand-cargo-hybrid,kickstand Cargo Hybrid,"",CUBE,,Zubehör > Ständer,"cargo, CUBE, imported-2025-08-07, imported-ecom, kickstand, parking, stand, Ständer, transport, Zubehör",true,Title,Default Title,,,,,,,,'3345,0.0,shopify,deny,manual,219.00,,true,true,'2100000210690,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/3345-f1.png?v=1754585034,1,kickstand Cargo Hybrid,false,kickstand Cargo Hybrid,,,,,3345,new,FALSE,CUBE,,,,,,,,,,g,,107.51,active
cube-trike-family-hybrid-750-bluenreflex-24-20-one-size,"Cube Trike Family Hybrid 750 blue´n´reflex 24"" / 20"": ONE SIZE","<p>Hier ist es, das CUBE E-Bike, das ein Auto ersetzen kann. Das Trike Family Hybrid 750 bringt Sicherheit, Komfort und unkompliziertes Handling auf einen Nenner. Wie? Mit seinem innovativen Design und Bosch CX Line Antrieb der vierten Generation samt 750 Wh starkem Akku. An der Front dämpft die Suntour Mobie34 Cargo Federgabel Ruckler von Schlaglöchern geschmeidig ab und sorgt so für ein angenehmes Fahrgefühl. Um den wohldosierten Vortrieb kümmert sich die einfach zu bedienende, stufenlose Nabenschaltung. Gebremst wird mit den leistungsstarken Scheibenbremsen – on top gibt's eine Feststellbremse zum sicheren Abstellen. Weil wir das Bike mit einer Teleskop-Sattelstütze und einem in Winkel und Höhe verstellbaren Vorbau ausgestattet haben, lässt es sich schnell und einfach auf fast jede Körpergröße anpassen. In der vielseitigen Cargobox am Heck gibt's eine herausnehmbare Kindersitzbank mit Sicherheitsgurten und Regenverdeck für den sicheren und entspannten Transport der Kids, Einkäufe und so weiter. Zudem ermöglicht eine einzigartige Neigetechnik zusammen mit der stabilen dreirädrigen Konstruktion so einfaches Manövrieren wie mit einem klassischen E-Bike. Könnte also den Zweitwagen ablösen, oder?</p><p>Das Trike Family Hybrid 750 steckt voller genialer Design-Features und kombiniert das einfache Handling eines normalen E-Bikes mit der Vielseitigkeit eines potenten Lastenfahrrads und der Sicherheit und Stabilität eines Dreirads. Von Bosch kommen der CX Line Antrieb und der 750 Wh starke Akku – für top Unterstützung. Per einzigartiger Neigetechnik konnten wir die Ladefläche am Heck vom vorderen Bereich des Bikes entkoppeln, sodass sie in Kurven horizontal bleibt und sich das Rad ganz natürlich fahren lässt. Die Seiten und Rückseite der leichten und zugleich robusten Transportbox sind weit nach oben gezogen und bieten mitfahrenden Kids damit maximalen Schutz. Dazu kommen ein integriertes Regenverdeck, das sich per Gasdruckdämpfer selbstständig öffnet, und flexible Sitz- und Sicherheitsgurte, die sich schnell und einfach verstaut lassen, falls größere Ladung transportiert werden soll. Im Hauptrahmen haben wir weiteren Stauraum integriert und zudem kann ein Front-Gepäckträger nachgerüstet werden. Wer jetzt noch Auto fährt, ist selbst schuld.</p><table style=""border-collapse: collapse;"">
<tr>
<td style=""font-weight: bold;"">Attribute</td>
<td style=""font-weight: bold;"">Value</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">SKU</td>
<td style=""vertical-align: top;"">789535</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Modello</td>
<td style=""vertical-align: top;"">Cube Trike Family Hybrid 750 blue'n'reflex</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Misura</td>
<td style=""vertical-align: top;"">24"" / 20"": ONE SIZE</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Rahmen</td>
<td style=""vertical-align: top;"">Aluminium Gravity Casting, Comfort Ride Geometry, Tilting Technology, Downtube Storage</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Farbe</td>
<td style=""vertical-align: top;"">blue´n´reflex</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Größen</td>
<td style=""vertical-align: top;"">One Size</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Gabel</td>
<td style=""vertical-align: top;"">SR Suntour MOBIE 34 CARGO 24"", 100mm</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Steuersatz</td>
<td style=""vertical-align: top;"">ACROS Carrier Mount Headset</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Vorbau</td>
<td style=""vertical-align: top;"">Cube Comfort Stem Pro, 31.8mm, Adjustable</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Lenker</td>
<td style=""vertical-align: top;"">CUBE Comfort Trail Bar, 700mm</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Griffe</td>
<td style=""vertical-align: top;"">ACID Travel Comfort Gripshift</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Schalthebel</td>
<td style=""vertical-align: top;"">Enviolo Cargo manual</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Bremse</td>
<td style=""vertical-align: top;"">Tektro Auriga Twin+ HD-E745 with parking lock mechanism (180/160)</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Kurbelgarnitur</td>
<td style=""vertical-align: top;"">ACID E-Crank, 170mm, 42T</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Kassette</td>
<td style=""vertical-align: top;"">KMC 3mm, 18T</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Kette</td>
<td style=""vertical-align: top;"">KMC e101 EPT</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Felgen</td>
<td style=""vertical-align: top;"">CUBE EX40, 507 x 36H / 406 x 32H, DISC, Tubeless Ready</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Nabe vorn</td>
<td style=""vertical-align: top;"">Cube Cargo Hub, 36H, Straightpull, 110x15mm Boost</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Nabe hinten</td>
<td style=""vertical-align: top;"">Cube Trike Hub, Straightpull</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Reifen vorn</td>
<td style=""vertical-align: top;"">Schwalbe Pick-Up, Super Defense, 65-507</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Reifen hinten</td>
<td style=""vertical-align: top;"">Schwalbe Pick-Up, Super Defense, 65-406</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Pedale</td>
<td style=""vertical-align: top;"">CUBE PP MTB</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattel</td>
<td style=""vertical-align: top;"">Natural Fit Sequence Comfort</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattelstütze</td>
<td style=""vertical-align: top;"">Satori Sorata 34,9mm, 280mm -440mm telescoping seatpost</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattelklemme</td>
<td style=""vertical-align: top;"">CUBE Varioclose, 40mm</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">scheinwerfer</td>
<td style=""vertical-align: top;"">ACID Front Light PRO-E 110, 5-16V, DC</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Rücklicht</td>
<td style=""vertical-align: top;"">Supernova T-M99</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Ständer</td>
<td style=""vertical-align: top;"">Ursus XXS</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Schutzblech</td>
<td style=""vertical-align: top;"">ACID 75</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Glocke</td>
<td style=""vertical-align: top;"">Ring Bell</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Motor</td>
<td style=""vertical-align: top;"">Bosch Drive Unit Cargo Line Generation 4 (85Nm) Cruise (250Watt), Smart System</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Batterie</td>
<td style=""vertical-align: top;"">Bosch PowerTube 750 Axial</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Ladegerät</td>
<td style=""vertical-align: top;"">Bosch 4A</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Remote</td>
<td style=""vertical-align: top;"">Bosch LED Remote</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Display</td>
<td style=""vertical-align: top;"">Bosch Kiox 300</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Gewicht</td>
<td style=""vertical-align: top;"">75 kg</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">max. Systemgewicht</td>
<td style=""vertical-align: top;"">220 kg</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">max. Fahrer- und Fahrradgewicht</td>
<td style=""vertical-align: top;"">190 kg</td>
</tr>
</table>",CUBE,,E-Bikes > Cargo e-bike,"cargo, Cargo e-bike, CUBE, e-bike, E-Bikes, electric, imported-2025-08-07, imported-ecom, transport, utility",true,Title,Default Title,,,,,,,,'789535,108000.0,shopify,deny,manual,5599.20,6999.00,true,true,'4054571447883,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/789535-s-00.jpg?v=1754585033,1,"Cube Trike Family Hybrid 750 blue´n´reflex 24"" / 20"": ONE SIZE",false,"Cube Trike Family Hybrid 750 blue´n´reflex 24"" / 20"": ONE SIZE","<p>Hier ist es, das CUBE E-Bike, das ein Auto ersetzen kann. Das Trike Family Hybrid 750 bringt Sicherheit, Komfort und unkompliziertes Handling auf einen Nenne",,,,,new,FALSE,CUBE,,,,,,,,,,g,,4018.96,active
cube-longtail-hybrid-1350-bluenreflex-26-one-size,"Cube Longtail Hybrid 1350 blue´n´reflex 26"": ONE SIZE","<p>Lastentransporte durch die City? Bisher ein durchaus nerviges Unterfangen. Doch mit dem Longtail Hybrid 1350 haben wir eine top Lösung parat. Sein stabiler Longtail-Rahmen wurde mit einer Aluminiumstarrgabel und komfortabel rollenden Schwalbe 2.6 Zoll Reifen bestückt. Außerdem mit zahlreichen praktischen Features, wie Vorder- und Rücklichter und einem extrem stabilen Doppelbeinständer. Dank der Teleskop-Sattelstütze und dem höhenverstellbaren Speedlifter Vorbau lässt sich das Bike zudem schnell und werkzeuglos auf fast jede Körpergröße einstellen. Sein leistungsstarker Bosch Cargo Line Antrieb der vierten Generation samt 1350 Wh Doppelakku arbeitet mit der einfach bedienbaren, stufenlosen Nabenschaltung Hand in Hand. Damit fühlt sich jeder Lastentransport durch die City an wie ein Spaziergang! Für sicheres Bremsen und Anhalten bei jedem Wetter zeichnet die zuverlässige hydraulische Bremsanlage von Magura verantwortlich. Was noch? Viel optionales Zubehör, um den Heckgepäckträger zu erweitern: ein Sitzpolster, Trittbretter, Seitenschutz, Haltestangen für Kids oder eine Eurobox sowie ein HIC Front-Gepäckträger. Fertig ist der vielseitige – und absolut umweltfreundliche – Zweirad-Transporter!</p><p>Bei der Entwicklung unseres potenten Packesels namens Longtail Hybrid 1350 wurde viel Wert auf einen hohen praktischen Nutzen gelegt. Für Power und ungeahnte Reichweite beim Lastentransport sorgt der Bosch Cargo Line Motor der vierten Generation, der von zwei Akkus mit insgesamt 1350 Wh Leistung gespeist wird. Bis zu 200 kg Systemgewicht reisen so bequem von A nach B, 60 kg finden auf dem stabilen Gepäckträger am Heck Platz, wo sich auch zwei gängige Seitentaschen anbringen lassen. Außerdem kann durch einen optionalen Aufsatz eine Eurobox aufgeladen werden. Noch mehr Lastenkapazität wird durch das Nachrüsten mit einem Front-Gepäckträger und sogar einem Unterrohr-Gepäckträger erreicht. Lastentransporte durch die Stadt? Umweltfreundlicher, stressfreier und effizienter geht's nicht!</p><table style=""border-collapse: collapse;"">
<tr>
<td style=""font-weight: bold;"">Attribute</td>
<td style=""font-weight: bold;"">Value</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">SKU</td>
<td style=""vertical-align: top;"">789740</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Modello</td>
<td style=""vertical-align: top;"">Cube Longtail Hybrid 1350 blue'n'reflex</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Misura</td>
<td style=""vertical-align: top;"">26"": ONE SIZE</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Rahmen</td>
<td style=""vertical-align: top;"">Aluminium Casting, Comfort Ride Geometry, Oversized Headtube, Premium Durability And Safety, Suspended Carrier, Downtube Carrier</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Farbe</td>
<td style=""vertical-align: top;"">blue´n´reflex</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Größen</td>
<td style=""vertical-align: top;"">One Size</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Gabel</td>
<td style=""vertical-align: top;"">Aluminium Rigid Fork, 26""</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Steuersatz</td>
<td style=""vertical-align: top;"">ACROS Carrier Mount Headset</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Vorbau</td>
<td style=""vertical-align: top;"">BySchulz Speedlifter Classic</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Lenker</td>
<td style=""vertical-align: top;"">CUBE Comfort Trail Bar, 680mm</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Griffe</td>
<td style=""vertical-align: top;"">ACID Travel Comfort</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Schalthebel</td>
<td style=""vertical-align: top;"">Enviolo Twist Pro, Manual Controller</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Bremse</td>
<td style=""vertical-align: top;"">Magura MT5, Hydr. Disc Brake (203/203)</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Kurbelgarnitur</td>
<td style=""vertical-align: top;"">ACID Trekking Hybrid, Gates CDX, 55T with Beltguard</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Nabenritzel</td>
<td style=""vertical-align: top;"">Gates CDX, 24T</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Riemen</td>
<td style=""vertical-align: top;"">Gates CDX, 151T</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Felgen</td>
<td style=""vertical-align: top;"">CUBE EX35, 36H, Disc, Tubeless Ready</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Nabe vorn</td>
<td style=""vertical-align: top;"">Shimano HB-MT400-B, 15mm, Boost, Centerlock</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Nabe hinten</td>
<td style=""vertical-align: top;"">Enviolo Heavy Duty, 36H, 12x148mm</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Reifen</td>
<td style=""vertical-align: top;"">Schwalbe Pick-Up, Performance, Super Defense, 65-559</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Pedale</td>
<td style=""vertical-align: top;"">CUBE PP MTB</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattel</td>
<td style=""vertical-align: top;"">Natural Fit Sequence Comfort</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattelstütze</td>
<td style=""vertical-align: top;"">Satori Sorata 34,9mm, 280mm -440mm telescoping seatpost</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Sattelklemme</td>
<td style=""vertical-align: top;"">CUBE Frame Integrated Seat Clamp</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">scheinwerfer</td>
<td style=""vertical-align: top;"">ACID Front Light PRO-E 110, 5-16V, DC</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Rücklicht</td>
<td style=""vertical-align: top;"">Herrmans H-Trace, 6-12V, DC</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Ständer</td>
<td style=""vertical-align: top;"">Ursus Jumbo 80</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Schutzblech</td>
<td style=""vertical-align: top;"">ACID 75, BB-Mount</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Glocke</td>
<td style=""vertical-align: top;"">Ring Bell</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Motor</td>
<td style=""vertical-align: top;"">Bosch Drive Unit Cargo Line Generation 4 (85Nm) Cruise (250Watt), Smart System</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Batterie</td>
<td style=""vertical-align: top;"">Bosch PowerPack 725 + Bosch PowerTube 625</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Ladegerät</td>
<td style=""vertical-align: top;"">Bosch 4A</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Remote</td>
<td style=""vertical-align: top;"">Bosch LED Remote</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Display</td>
<td style=""vertical-align: top;"">Bosch Kiox 300</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">Gewicht</td>
<td style=""vertical-align: top;"">39,4 kg</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">max. Systemgewicht</td>
<td style=""vertical-align: top;"">200 kg</td>
</tr>
<tr>
<td style=""vertical-align: top; font-weight: bold;"">max. Fahrer- und Fahrradgewicht</td>
<td style=""vertical-align: top;"">145 kg</td>
</tr>
</table>",CUBE,,E-Bikes > Cargo e-bike,"cargo, Cargo e-bike, CUBE, e-bike, E-Bikes, electric, imported-2025-08-07, imported-ecom, transport, utility",true,Title,Default Title,,,,,,,,'789740,50000.0,shopify,deny,manual,5199.00,,true,true,'4054571446589,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/789740-s-00.jpg?v=1754585033,1,"Cube Longtail Hybrid 1350 blue´n´reflex 26"": ONE SIZE",false,"Cube Longtail Hybrid 1350 blue´n´reflex 26"": ONE SIZE",<p>Lastentransporte durch die City? Bisher ein durchaus nerviges Unterfangen. Doch mit dem Longtail Hybrid 1350 haben wir eine top Lösung parat. Sein stabiler L,,,,,new,FALSE,CUBE,,,,,,,,,,g,,2898.23,active
